fname,label,manually_verified
cbdc3764.wav,Tearing,1
cbc8d551.wav,Cello,1
cbbe9476.wav,Saxophone,1
cba69173.wav,Bus,1
cba68348.wav,Clarinet,1
cba5a930.wav,Tearing,1
cb7d9924.wav,Trumpet,1
cb65645f.wav,Knock,1
cb5d5737.wav,Cough,1
cb3890ce.wav,Shatter,1
cb1b98b7.wav,Oboe,1
cb004a4f.wav,Oboe,1
cae0d841.wav,Snare_drum,1
cac7dcf1.wav,Acoustic_guitar,1
cab49319.wav,Cough,1
ca8ab8c2.wav,Applause,1
ca8653d2.wav,Flute,1
ca819704.wav,Gunshot_or_gunfire,1
ca7c441f.wav,Finger_snapping,1
ca415578.wav,Knock,1
ca3f3698.wav,Bass_drum,1
ca37bc8d.wav,Burping_or_eructation,1
ca348cbb.wav,Double_bass,1
ca1cffc7.wav,Cough,1
ca15d513.wav,Tambourine,1
c9fb642d.wav,Violin_or_fiddle,1
c9e97784.wav,Violin_or_fiddle,1
c9c95706.wav,Cello,1
c9c668ad.wav,Gunshot_or_gunfire,1
c9babb89.wav,Clarinet,1
c9b0a8b6.wav,Chime,1
c9a63f2f.wav,Squeak,1
c958109f.wav,Violin_or_fiddle,1
c9563348.wav,Glockenspiel,1
c939ba79.wav,Clarinet,1
c938e974.wav,Cowbell,1
c9238d7d.wav,Drawer_open_or_close,1
c90feba0.wav,Burping_or_eructation,1
c8faa3e3.wav,Saxophone,1
c8ecbbfd.wav,Snare_drum,1
c8c117dc.wav,Violin_or_fiddle,1
c8bb8a34.wav,Saxophone,1
c893ba91.wav,Cowbell,1
c891d213.wav,Tearing,1
c88c6a4b.wav,Flute,1
c8805cbd.wav,Oboe,1
c8802fa4.wav,Finger_snapping,1
c843ec67.wav,Gong,1
c840804f.wav,Double_bass,1
c83e0fa1.wav,Double_bass,1
c7ff089f.wav,Double_bass,1
c7e780c7.wav,Violin_or_fiddle,1
c7e13e3e.wav,Cowbell,1
c7df3246.wav,Tambourine,1
c7dd4875.wav,Tambourine,1
c7d81f1b.wav,Cello,1
c79d3eab.wav,Fireworks,1
c784c9c2.wav,Gong,1
c7846d27.wav,Acoustic_guitar,1
c7823f25.wav,Laughter,1
c753df31.wav,Oboe,1
c742d233.wav,Meow,1
c7282ede.wav,Saxophone,1
c724bd21.wav,Finger_snapping,1
c7195d8d.wav,Bus,1
c71357b7.wav,Cello,1
c7084f84.wav,Clarinet,1
c7030073.wav,Laughter,1
c6f603bf.wav,Electric_piano,1
c6f4b277.wav,Cello,1
c6f0f0a0.wav,Bark,1
c6f0dfcb.wav,Microwave_oven,1
c6e2218c.wav,Flute,1
c6914a89.wav,Oboe,1
c6865306.wav,Violin_or_fiddle,1
c685f05f.wav,Saxophone,1
c683f28f.wav,Flute,1
c6802358.wav,Violin_or_fiddle,1
c67cb855.wav,Cello,1
c672ed7f.wav,Burping_or_eructation,1
c66094de.wav,Saxophone,1
c644852c.wav,Saxophone,1
c6311bf9.wav,Bark,1
c6275240.wav,Writing,1
c62337be.wav,Writing,1
c613d96c.wav,Fireworks,1
c5aba2fc.wav,Keys_jangling,1
c5a9ac99.wav,Finger_snapping,1
c56ad7af.wav,Violin_or_fiddle,1
c541c675.wav,Gong,1
c53a217e.wav,Hi-hat,1
c51d5670.wav,Cough,1
c5064313.wav,Acoustic_guitar,1
c4ed0653.wav,Computer_keyboard,1
c4ed0194.wav,Violin_or_fiddle,1
c4cab9de.wav,Glockenspiel,1
c4bd06ec.wav,Chime,1
c4a757ad.wav,Writing,1
c49b9a9a.wav,Microwave_oven,1
c490b6e1.wav,Drawer_open_or_close,1
c486fa15.wav,Chime,1
c45ed547.wav,Acoustic_guitar,1
c45994bd.wav,Electric_piano,1
c447910b.wav,Clarinet,1
c424d929.wav,Saxophone,1
c41ccd89.wav,Oboe,1
c41c1d11.wav,Double_bass,1
c40632d7.wav,Saxophone,1
c402456b.wav,Saxophone,1
c3c790fe.wav,Clarinet,1
c39789a7.wav,Cello,1
c3605370.wav,Shatter,1
c3263833.wav,Flute,1
c31a0cbd.wav,Keys_jangling,1
c304193d.wav,Flute,1
c301b5ed.wav,Violin_or_fiddle,1
c3015f33.wav,Trumpet,1
c2fc59e3.wav,Cowbell,1
c2e7af88.wav,Tambourine,1
c2d52ec8.wav,Tambourine,1
c2b5867c.wav,Telephone,1
c2aeb8a0.wav,Keys_jangling,1
c27d2fc5.wav,Knock,1
c2683452.wav,Meow,1
c24332a0.wav,Shatter,1
c22d6f90.wav,Bark,1
c2186e8e.wav,Meow,1
c2138e33.wav,Cough,1
c206744b.wav,Applause,1
c1fa9996.wav,Writing,1
c1f18487.wav,Saxophone,1
c1c3c8b9.wav,Saxophone,1
c1bc9813.wav,Violin_or_fiddle,1
c1a111fc.wav,Meow,1
c19cc539.wav,Fart,1
c19bdbf5.wav,Squeak,1
c1948f24.wav,Saxophone,1
c189f858.wav,Fireworks,1
c1762185.wav,Saxophone,1
c16fb7fe.wav,Hi-hat,1
c153f347.wav,Bass_drum,1
c1427da5.wav,Flute,1
c12e9d1b.wav,Tearing,1
c12051ba.wav,Finger_snapping,1
c11bacda.wav,Bass_drum,1
c110f86f.wav,Snare_drum,1
c10e4045.wav,Gong,1
c107d918.wav,Fart,1
c102ee9f.wav,Gunshot_or_gunfire,1
c100da2a.wav,Snare_drum,1
c0f558f9.wav,Violin_or_fiddle,1
c0e31ded.wav,Flute,1
c0e0ce17.wav,Oboe,1
c0ddf010.wav,Double_bass,1
c0d49272.wav,Clarinet,1
c0cef44e.wav,Gunshot_or_gunfire,1
c0a894a5.wav,Drawer_open_or_close,1
c0a60449.wav,Flute,1
c09e6cf5.wav,Cowbell,1
c08227e9.wav,Flute,1
c07962ee.wav,Finger_snapping,1
c076bb26.wav,Squeak,1
c070e8ab.wav,Drawer_open_or_close,1
c05d48b7.wav,Chime,1
c03f458c.wav,Telephone,1
c03a3077.wav,Finger_snapping,1
c02503c7.wav,Oboe,1
c01e53f9.wav,Telephone,1
c010b3c1.wav,Drawer_open_or_close,1
c0041b0c.wav,Applause,1
bffd6b19.wav,Glockenspiel,1
bff620df.wav,Laughter,1
bfed2ab1.wav,Writing,1
bfd73e2b.wav,Cello,1
bfbfa1d3.wav,Cough,1
bfb17663.wav,Meow,1
bfa765a5.wav,Scissors,1
bf9dc054.wav,Clarinet,1
bf87ccd1.wav,Oboe,1
bf84f687.wav,Trumpet,1
bf68e89c.wav,Cowbell,1
bf5947a8.wav,Gong,1
bf4de14d.wav,Oboe,1
bf075487.wav,Gunshot_or_gunfire,1
beeb29b2.wav,Computer_keyboard,1
bed04b14.wav,Microwave_oven,1
bece203c.wav,Meow,1
beb0de1c.wav,Saxophone,1
beb08c40.wav,Writing,1
bea51ca5.wav,Bass_drum,1
be990588.wav,Acoustic_guitar,1
be973667.wav,Fireworks,1
be8bf725.wav,Saxophone,1
be7e8a65.wav,Laughter,1
be7b24cf.wav,Violin_or_fiddle,1
be75288b.wav,Laughter,1
be72f72e.wav,Bark,1
be6c0570.wav,Saxophone,1
be560294.wav,Gong,1
be4f26c0.wav,Flute,1
be3d113e.wav,Flute,1
be2f3e5c.wav,Violin_or_fiddle,1
be1cec35.wav,Trumpet,1
be04d78f.wav,Hi-hat,1
be014d8c.wav,Violin_or_fiddle,1
bdea8ef0.wav,Violin_or_fiddle,1
bde1a5f8.wav,Knock,1
bddb0b0a.wav,Tambourine,1
bdaa2419.wav,Clarinet,1
bdaa15ed.wav,Telephone,1
bd7619e2.wav,Bus,1
bd6fca6d.wav,Microwave_oven,1
bd6663dc.wav,Finger_snapping,1
bd5bcdfa.wav,Saxophone,1
bd5a6718.wav,Acoustic_guitar,1
bd2c737e.wav,Squeak,1
bce5ed32.wav,Saxophone,1
bc9449d2.wav,Bark,1
bc77e442.wav,Drawer_open_or_close,1
bc6b3052.wav,Cough,1
bc32dfc2.wav,Fart,1
bc121fd4.wav,Keys_jangling,1
bbd8d6a1.wav,Knock,1
bbd7db75.wav,Chime,1
bbaa6a80.wav,Violin_or_fiddle,1
bb9c5fff.wav,Flute,1
bb8bd984.wav,Trumpet,1
bb6cde4e.wav,Harmonica,1
bb5e623d.wav,Meow,1
bb36a316.wav,Fireworks,1
bb29073f.wav,Squeak,1
bb1f5874.wav,Acoustic_guitar,1
bb1e58c6.wav,Bark,1
bb170558.wav,Applause,1
bb151a96.wav,Flute,1
badbd98d.wav,Finger_snapping,1
bad1e134.wav,Gunshot_or_gunfire,1
babe29ad.wav,Chime,1
bab98261.wav,Bass_drum,1
baa00aa2.wav,Squeak,1
ba9742d0.wav,Squeak,1
ba8deb96.wav,Knock,1
ba8cd72b.wav,Tearing,1
ba740bb0.wav,Laughter,1
ba71d31a.wav,Finger_snapping,1
ba7151cd.wav,Computer_keyboard,1
ba6bc4f2.wav,Hi-hat,1
ba648ac1.wav,Violin_or_fiddle,1
ba607131.wav,Double_bass,1
ba1b81bd.wav,Knock,1
ba015e1e.wav,Cello,1
b9dd574a.wav,Acoustic_guitar,1
b9d4d18d.wav,Burping_or_eructation,1
b9ba9503.wav,Trumpet,1
b9b342de.wav,Shatter,1
b99c6036.wav,Clarinet,1
b98165ff.wav,Gong,1
b9445a60.wav,Cowbell,1
b93d6988.wav,Saxophone,1
b93ad6e8.wav,Shatter,1
b9360513.wav,Snare_drum,1
b931fd65.wav,Microwave_oven,1
b8c1d961.wav,Tearing,1
b8c0a88a.wav,Saxophone,1
b8a5bbfb.wav,Fart,1
b88322f6.wav,Acoustic_guitar,1
b86b5a96.wav,Snare_drum,1
b85bbf96.wav,Writing,1
b844c8dd.wav,Cowbell,1
b83049f4.wav,Saxophone,1
b82d20c4.wav,Drawer_open_or_close,1
b81c523c.wav,Drawer_open_or_close,1
b809aad4.wav,Harmonica,1
b7fab4b5.wav,Cough,1
b7f1a00d.wav,Chime,1
b7e5c702.wav,Violin_or_fiddle,1
b7db48cc.wav,Hi-hat,1
b7c8d2fd.wav,Snare_drum,1
b7aad610.wav,Glockenspiel,1
b7934365.wav,Laughter,1
b78ae01b.wav,Scissors,1
b78197b6.wav,Saxophone,1
b765c7ba.wav,Bus,1
b753a444.wav,Clarinet,1
b74807d2.wav,Keys_jangling,1
b73c3595.wav,Violin_or_fiddle,1
b7271f4a.wav,Glockenspiel,1
b7232407.wav,Cowbell,1
b717026f.wav,Gong,1
b70e9269.wav,Telephone,1
b6d82634.wav,Violin_or_fiddle,1
b6d5c991.wav,Cough,1
b6cbc6a9.wav,Snare_drum,1
b6b9cf46.wav,Trumpet,1
b6992d56.wav,Telephone,1
b6971689.wav,Electric_piano,1
b68f10af.wav,Snare_drum,1
b67dbbb6.wav,Violin_or_fiddle,1
b665434e.wav,Saxophone,1
b639135b.wav,Gunshot_or_gunfire,1
b62aef21.wav,Finger_snapping,1
b6280ab1.wav,Trumpet,1
b618eabc.wav,Drawer_open_or_close,1
b60ff4ea.wav,Saxophone,1
b5eec01c.wav,Violin_or_fiddle,1
b5d7cd0a.wav,Tambourine,1
b5cefb89.wav,Burping_or_eructation,1
b5ab5cdc.wav,Glockenspiel,1
b58b18ec.wav,Laughter,1
b55f29ee.wav,Laughter,1
b532b9e3.wav,Clarinet,1
b51d6534.wav,Drawer_open_or_close,1
b51a7106.wav,Harmonica,1
b51a5a03.wav,Computer_keyboard,1
b5045ae9.wav,Squeak,1
b4f945ee.wav,Glockenspiel,1
b4f5c1e2.wav,Fireworks,1
b4d0856e.wav,Gunshot_or_gunfire,1
b4c03fe3.wav,Violin_or_fiddle,1
b4be81f1.wav,Trumpet,1
b4b2b68d.wav,Flute,1
b4a519aa.wav,Acoustic_guitar,1
b490247e.wav,Clarinet,1
b46cb6aa.wav,Violin_or_fiddle,1
b4608f87.wav,Hi-hat,1
b45ebbb1.wav,Shatter,1
b430afb3.wav,Writing,1
b428466c.wav,Double_bass,1
b4200d90.wav,Trumpet,1
b414cca6.wav,Writing,1
b4087165.wav,Fart,1
b4029ee8.wav,Finger_snapping,1
b3f6f5ed.wav,Trumpet,1
b3d61327.wav,Drawer_open_or_close,1
b3cee50d.wav,Cello,1
b3b77047.wav,Gunshot_or_gunfire,1
b3a24d4b.wav,Cowbell,1
b39db282.wav,Chime,1
b395e56b.wav,Hi-hat,1
b38409bb.wav,Violin_or_fiddle,1
b37b60fb.wav,Cello,1
b35ec39e.wav,Knock,1
b35b2952.wav,Saxophone,1
b35ac4ef.wav,Oboe,1
b31ed1fb.wav,Hi-hat,1
b30bf66d.wav,Finger_snapping,1
b3074ef3.wav,Harmonica,1
b3063450.wav,Bass_drum,1
b2cc1d8b.wav,Tearing,1
b2a78c2a.wav,Tambourine,1
b272072e.wav,Flute,1
b24691eb.wav,Gunshot_or_gunfire,1
b2348b0c.wav,Writing,1
b22ea7c6.wav,Computer_keyboard,1
b2261238.wav,Acoustic_guitar,1
b218444c.wav,Snare_drum,1
b1c70a0c.wav,Computer_keyboard,1
b1c5e414.wav,Oboe,1
b1ae78f2.wav,Tambourine,1
b18b17ca.wav,Clarinet,1
b16a44a5.wav,Electric_piano,1
b15db778.wav,Keys_jangling,1
b120dc90.wav,Saxophone,1
b119181e.wav,Cowbell,1
b0eeb078.wav,Snare_drum,1
b0d9849d.wav,Flute,1
b0c06255.wav,Clarinet,1
b09d2b6a.wav,Hi-hat,1
b0748ed2.wav,Squeak,1
b0545db1.wav,Fireworks,1
b04f0f8a.wav,Laughter,1
b03e05a6.wav,Bark,1
b032fee6.wav,Violin_or_fiddle,1
b03097d6.wav,Saxophone,1
b02c57e9.wav,Acoustic_guitar,1
b02a1669.wav,Squeak,1
b021b8f1.wav,Knock,1
afe33168.wav,Saxophone,1
afcfff7c.wav,Cowbell,1
afc24d59.wav,Cello,1
afadb16e.wav,Trumpet,1
af8c4865.wav,Tambourine,1
af525d74.wav,Laughter,1
af4d21ce.wav,Glockenspiel,1
af3c04ec.wav,Squeak,1
af3ba889.wav,Violin_or_fiddle,1
af2f888a.wav,Tambourine,1
af24f6eb.wav,Tearing,1
af227d6f.wav,Flute,1
af1b313a.wav,Gong,1
af16cacc.wav,Shatter,1
aefd8a46.wav,Acoustic_guitar,1
aeef4dcd.wav,Cough,1
aeeeacfa.wav,Gong,1
aeee87f3.wav,Oboe,1
aed9d22f.wav,Hi-hat,1
aed229aa.wav,Keys_jangling,1
aeb76e9d.wav,Violin_or_fiddle,1
ae8d10a8.wav,Clarinet,1
ae7d1c37.wav,Snare_drum,1
ae7d15cf.wav,Scissors,1
ae7087c7.wav,Scissors,1
ae67b6b6.wav,Clarinet,1
ae5b8b4b.wav,Squeak,1
ae58d0bb.wav,Tambourine,1
ae57e1ec.wav,Harmonica,1
ae1d4a4b.wav,Meow,1
ae12f941.wav,Chime,1
ae046a29.wav,Bark,1
adaada0f.wav,Finger_snapping,1
ada49513.wav,Gunshot_or_gunfire,1
ad9c9701.wav,Computer_keyboard,1
ad7ec8cb.wav,Clarinet,1
ad73fca1.wav,Fart,1
ad62406c.wav,Bus,1
ad4e15d3.wav,Cough,1
ad42e493.wav,Clarinet,1
ad4200e4.wav,Drawer_open_or_close,1
ad2bb540.wav,Applause,1
ad24a452.wav,Burping_or_eructation,1
ad06c90b.wav,Cello,1
acf11a33.wav,Tambourine,1
acd4f800.wav,Chime,1
accdd468.wav,Hi-hat,1
acc419e6.wav,Saxophone,1
acb3d5da.wav,Hi-hat,1
acae415b.wav,Applause,1
acace1fa.wav,Telephone,1
aca975c3.wav,Saxophone,1
aca18275.wav,Violin_or_fiddle,1
ac747df0.wav,Squeak,1
ac5ddb43.wav,Fart,1
ac52ee24.wav,Violin_or_fiddle,1
ac35d055.wav,Cello,1
ac33d962.wav,Keys_jangling,1
ac319796.wav,Finger_snapping,1
ac281c8c.wav,Gong,1
ac097834.wav,Saxophone,1
ac01e5d5.wav,Fart,1
abf7b205.wav,Gunshot_or_gunfire,1
abdf6ac5.wav,Hi-hat,1
abdc7784.wav,Tambourine,1
abda19d9.wav,Knock,1
abd3d6f4.wav,Applause,1
abb3266d.wav,Electric_piano,1
abb0e46e.wav,Violin_or_fiddle,1
abab3819.wav,Chime,1
ab8e8ae3.wav,Cello,1
ab465bf9.wav,Saxophone,1
ab3e0bf2.wav,Computer_keyboard,1
ab31992a.wav,Trumpet,1
ab29ee26.wav,Fireworks,1
aafef284.wav,Trumpet,1
aaf5465b.wav,Fart,1
aad3fd7a.wav,Acoustic_guitar,1
aacbd637.wav,Laughter,1
aac2cd6e.wav,Meow,1
aabb7efe.wav,Scissors,1
aab28420.wav,Violin_or_fiddle,1
aa9ae956.wav,Bass_drum,1
aa82657e.wav,Knock,1
aa813cb9.wav,Laughter,1
aa5bf7d3.wav,Bark,1
aa3c8d3f.wav,Finger_snapping,1
aa3a11a4.wav,Computer_keyboard,1
aa1bbd23.wav,Gunshot_or_gunfire,1
aa129a11.wav,Glockenspiel,1
aa093cc6.wav,Saxophone,1
a9f2c5a8.wav,Keys_jangling,1
a95e1a08.wav,Tearing,1
a94645eb.wav,Shatter,1
a93557a8.wav,Cowbell,1
a91ce660.wav,Burping_or_eructation,1
a8f34ecc.wav,Microwave_oven,1
a8d78e51.wav,Electric_piano,1
a8d1f538.wav,Tambourine,1
a8cf3308.wav,Fart,1
a8b6ece8.wav,Cello,1
a8b67798.wav,Saxophone,1
a87b3d19.wav,Scissors,1
a8787aa4.wav,Harmonica,1
a8683041.wav,Double_bass,1
a85ff4da.wav,Violin_or_fiddle,1
a84de09c.wav,Cowbell,1
a8066ad1.wav,Finger_snapping,1
a7e15331.wav,Clarinet,1
a7cd6a8d.wav,Fireworks,1
a7b7041d.wav,Snare_drum,1
a7b4f36a.wav,Violin_or_fiddle,1
a7b12bf3.wav,Saxophone,1
a7ad0909.wav,Saxophone,1
a7964699.wav,Hi-hat,1
a788588b.wav,Finger_snapping,1
a77e4bcb.wav,Violin_or_fiddle,1
a75e8258.wav,Cello,1
a702f715.wav,Double_bass,1
a6b02a43.wav,Clarinet,1
a6ae8261.wav,Cowbell,1
a67b9265.wav,Gunshot_or_gunfire,1
a6728901.wav,Acoustic_guitar,1
a6526124.wav,Meow,1
a64a3740.wav,Clarinet,1
a6420b34.wav,Saxophone,1
a6339fc0.wav,Cello,1
a63010f7.wav,Oboe,1
a62eee5d.wav,Cowbell,1
a62aa4a5.wav,Burping_or_eructation,1
a5f8d853.wav,Violin_or_fiddle,1
a5f5dbd7.wav,Shatter,1
a5f2e58b.wav,Gunshot_or_gunfire,1
a5ca9e77.wav,Hi-hat,1
a5bfcdee.wav,Scissors,1
a5b01a7d.wav,Double_bass,1
a5a7b9a9.wav,Applause,1
a59b5a08.wav,Cello,1
a591054c.wav,Cough,1
a57ebb7c.wav,Saxophone,1
a5736387.wav,Bark,1
a56c5e8e.wav,Saxophone,1
a549f01b.wav,Oboe,1
a531c210.wav,Oboe,1
a50e8a8c.wav,Cowbell,1
a50b86f7.wav,Tearing,1
a508c78f.wav,Electric_piano,1
a4f46324.wav,Flute,1
a4f2be4f.wav,Computer_keyboard,1
a4d11070.wav,Gong,1
a4c6a3f7.wav,Acoustic_guitar,1
a4bd3031.wav,Harmonica,1
a4b8ca75.wav,Finger_snapping,1
a4791802.wav,Saxophone,1
a46e9f8f.wav,Electric_piano,1
a4440d35.wav,Cowbell,1
a4307903.wav,Shatter,1
a3d2df4c.wav,Finger_snapping,1
a3c4944f.wav,Electric_piano,1
a39ed97d.wav,Clarinet,1
a392fe69.wav,Violin_or_fiddle,1
a38815ad.wav,Saxophone,1
a37e6f07.wav,Cough,1
a36aed9f.wav,Glockenspiel,1
a3567996.wav,Keys_jangling,1
a3484b9f.wav,Saxophone,1
a3458678.wav,Glockenspiel,1
a32de63e.wav,Bus,1
a3116a1b.wav,Knock,1
a3090b56.wav,Trumpet,1
a2f685b6.wav,Violin_or_fiddle,1
a2d9bbfb.wav,Violin_or_fiddle,1
a2d89a87.wav,Gunshot_or_gunfire,1
a2d66bee.wav,Squeak,1
a2cc8c44.wav,Burping_or_eructation,1
a2ad2a9b.wav,Shatter,1
a2abaed4.wav,Meow,1
a2a95496.wav,Bark,1
a29c0dac.wav,Glockenspiel,1
a2728896.wav,Cowbell,1
a268cf7a.wav,Tambourine,1
a2632fce.wav,Cello,1
a2575c2a.wav,Cough,1
a25423a8.wav,Acoustic_guitar,1
a2541f62.wav,Chime,1
a24a925e.wav,Violin_or_fiddle,1
a21f035a.wav,Keys_jangling,1
a20aeb44.wav,Saxophone,1
a1e6c805.wav,Meow,1
a1d5a86b.wav,Tearing,1
a1b369d7.wav,Hi-hat,1
a1a68f8d.wav,Keys_jangling,1
a1a41c2c.wav,Shatter,1
a1a12413.wav,Double_bass,1
a1a0fad2.wav,Snare_drum,1
a19e7349.wav,Gunshot_or_gunfire,1
a18de0a5.wav,Acoustic_guitar,1
a18d0bd5.wav,Squeak,1
a187f5bf.wav,Cowbell,1
a1751510.wav,Cough,1
a16cc0fc.wav,Saxophone,1
a1547447.wav,Cello,1
a146cb0d.wav,Meow,1
a142729e.wav,Finger_snapping,1
a13d958c.wav,Cowbell,1
a13c3b3b.wav,Clarinet,1
a139a928.wav,Clarinet,1
a1142a5e.wav,Acoustic_guitar,1
a0d273d0.wav,Saxophone,1
a0cbe92e.wav,Double_bass,1
a090c45a.wav,Hi-hat,1
a07014b6.wav,Clarinet,1
a06d12d9.wav,Bus,1
a067129f.wav,Fireworks,1
a064e93f.wav,Tearing,1
a053797b.wav,Clarinet,1
a007b3ad.wav,Keys_jangling,1
a00037dc.wav,Cowbell,1
9fe17d08.wav,Fireworks,1
9fafd09e.wav,Saxophone,1
9f84ea5a.wav,Snare_drum,1
9f7dfef2.wav,Burping_or_eructation,1
9f6eac9c.wav,Flute,1
9f6dae21.wav,Cough,1
9f616549.wav,Gong,1
9f534065.wav,Computer_keyboard,1
9f522cda.wav,Flute,1
9f42a285.wav,Flute,1
9f40b21d.wav,Electric_piano,1
9f2a9d7b.wav,Fireworks,1
9f0e3750.wav,Laughter,1
9f0d8ba2.wav,Cello,1
9f0a1a08.wav,Telephone,1
9ee6f88f.wav,Clarinet,1
9ee5e052.wav,Cello,1
9ebb2c3f.wav,Burping_or_eructation,1
9ea6f26b.wav,Glockenspiel,1
9e9c303e.wav,Electric_piano,1
9e80181e.wav,Electric_piano,1
9e613573.wav,Acoustic_guitar,1
9e3bc1b6.wav,Cello,1
9e38c3f0.wav,Violin_or_fiddle,1
9e34f36f.wav,Drawer_open_or_close,1
9e2a67a4.wav,Flute,1
9e1ed2eb.wav,Bark,1
9e1de788.wav,Shatter,1
9df97a89.wav,Electric_piano,1
9df6bdd3.wav,Glockenspiel,1
9df547a5.wav,Microwave_oven,1
9df53186.wav,Burping_or_eructation,1
9dd0141c.wav,Double_bass,1
9db39571.wav,Finger_snapping,1
9dae7848.wav,Burping_or_eructation,1
9da365ac.wav,Squeak,1
9d9102a9.wav,Burping_or_eructation,1
9d89caeb.wav,Harmonica,1
9d868658.wav,Laughter,1
9d674091.wav,Oboe,1
9d5cbd33.wav,Keys_jangling,1
9d59a719.wav,Applause,1
9d5784e8.wav,Computer_keyboard,1
9d4e4025.wav,Cough,1
9d3bb566.wav,Tambourine,1
9d3927d8.wav,Oboe,1
9d308738.wav,Snare_drum,1
9d03c79b.wav,Cowbell,1
9cf87d5e.wav,Flute,1
9cee0b0f.wav,Telephone,1
9ced37af.wav,Saxophone,1
9ce1bcab.wav,Snare_drum,1
9cdfc973.wav,Drawer_open_or_close,1
9cdbf719.wav,Trumpet,1
9cd05a2b.wav,Saxophone,1
9cc4b0d0.wav,Snare_drum,1
9cc1cf39.wav,Flute,1
9cc14c5f.wav,Cough,1
9cb7a081.wav,Scissors,1
9cb64934.wav,Shatter,1
9c91c331.wav,Fireworks,1
9c917ad7.wav,Cello,1
9c54eea1.wav,Shatter,1
9c3579f4.wav,Electric_piano,1
9c33b001.wav,Writing,1
9c27892f.wav,Saxophone,1
9c13c0f4.wav,Clarinet,1
9c0cf859.wav,Meow,1
9c0838c1.wav,Saxophone,1
9bf40e11.wav,Bark,1
9b7ef58b.wav,Applause,1
9b78ff5c.wav,Hi-hat,1
9b3f965b.wav,Hi-hat,1
9b3d6d2f.wav,Writing,1
9b3cfa23.wav,Cough,1
9b383f73.wav,Fart,1
9b2c9768.wav,Trumpet,1
9b1ede13.wav,Laughter,1
9adffd44.wav,Bass_drum,1
9adeec85.wav,Violin_or_fiddle,1
9ad0b702.wav,Glockenspiel,1
9ab8ad15.wav,Applause,1
9a8d697e.wav,Scissors,1
9a87841a.wav,Bass_drum,1
9a76ee63.wav,Cough,1
9a722e53.wav,Clarinet,1
9a6a9cff.wav,Applause,1
9a6a0993.wav,Hi-hat,1
9a679751.wav,Violin_or_fiddle,1
9a513935.wav,Cowbell,1
9a4bfb69.wav,Bass_drum,1
9a3f54d2.wav,Knock,1
9a3ce4ef.wav,Saxophone,1
9a332642.wav,Cough,1
9a32a055.wav,Cowbell,1
9a1c79fe.wav,Telephone,1
9a0ad181.wav,Cello,1
9a01151b.wav,Flute,1
99fa57ed.wav,Electric_piano,1
99e97f38.wav,Double_bass,1
99e81de6.wav,Cello,1
99ca03d2.wav,Clarinet,1
99c96a07.wav,Hi-hat,1
99bbe4d1.wav,Saxophone,1
99b6b48a.wav,Meow,1
99b5619a.wav,Gunshot_or_gunfire,1
99b03726.wav,Meow,1
99a5838c.wav,Double_bass,1
9988cb57.wav,Laughter,1
9984bfd9.wav,Hi-hat,1
99411449.wav,Saxophone,1
993f7c05.wav,Flute,1
993420a6.wav,Saxophone,1
9923ddf8.wav,Acoustic_guitar,1
991fa1d7.wav,Writing,1
991c3b79.wav,Knock,1
990e6fc3.wav,Saxophone,1
98fb288b.wav,Saxophone,1
98e3623d.wav,Shatter,1
98da8281.wav,Telephone,1
98d6a254.wav,Cello,1
98cc7798.wav,Burping_or_eructation,1
98c33093.wav,Telephone,1
98c03092.wav,Chime,1
98ba4032.wav,Electric_piano,1
98aeddbf.wav,Clarinet,1
98ad6653.wav,Telephone,1
9883aefa.wav,Gunshot_or_gunfire,1
98744c9c.wav,Drawer_open_or_close,1
9836ea79.wav,Knock,1
98333c50.wav,Cowbell,1
982e16a5.wav,Harmonica,1
98251d65.wav,Violin_or_fiddle,1
9814c7c8.wav,Fart,1
97fa44da.wav,Scissors,1
97db1f95.wav,Violin_or_fiddle,1
97bbab94.wav,Gunshot_or_gunfire,1
97abaf0c.wav,Writing,1
97a1d2cb.wav,Clarinet,1
9797e752.wav,Gong,1
976ebccb.wav,Writing,1
976bb2f4.wav,Violin_or_fiddle,1
9760d7b1.wav,Knock,1
975fe58b.wav,Drawer_open_or_close,1
972a4b10.wav,Applause,1
9728b75b.wav,Oboe,1
96eccbcd.wav,Harmonica,1
96e3d136.wav,Telephone,1
96df59a4.wav,Laughter,1
96dad435.wav,Saxophone,1
96d2f638.wav,Scissors,1
96b50a2f.wav,Harmonica,1
96b36461.wav,Drawer_open_or_close,1
96a05522.wav,Keys_jangling,1
969d8270.wav,Gong,1
969b4f60.wav,Cello,1
9693b0fe.wav,Acoustic_guitar,1
9684f313.wav,Writing,1
96815d71.wav,Violin_or_fiddle,1
966cb1c0.wav,Glockenspiel,1
965e56e4.wav,Cello,1
9635b5e1.wav,Cowbell,1
95e1d0ae.wav,Double_bass,1
95b961c8.wav,Clarinet,1
95a54c9a.wav,Clarinet,1
95a1a668.wav,Burping_or_eructation,1
958104a1.wav,Squeak,1
957a1c84.wav,Violin_or_fiddle,1
955561df.wav,Electric_piano,1
954fb510.wav,Gong,1
952b79a6.wav,Knock,1
952a9bad.wav,Scissors,1
9522a3f6.wav,Violin_or_fiddle,1
94f7e531.wav,Keys_jangling,1
94d302ef.wav,Bark,1
94c271cf.wav,Scissors,1
94b5936a.wav,Cello,1
